message_id,url_id,url_host_defanged,url_length,hostname_length,path_length,path_depth,digit_ratio,special_ratio,subdomain_count,has_ip_literal,has_port,has_punycode,has_at_symbol,is_malformed,suspicious_token_count,hostname_entropy
msg-82fd91ca09697f51ede2,url-c1612c5692dca7eed042,hxxp://gov[.]iu9g[.]buzz,13,13,0,0,0.07692307692307693,0.15384615384615385,1,0,0,0,0,0,0,3.0850551027564768
msg-fdd4f9f098317b567768,url-6bcb6113c67e0c46b37a,hxxp://nniz[.]ptd3[.]pet,13,13,0,0,0.07692307692307693,0.15384615384615385,1,0,0,0,0,0,0,3.0850551027564768
msg-1cedf1404d60a629ff37,url-d81e267652b6e000e4a3,hxxp://gov[.]a1tu[.]icu,12,12,0,0,0.08333333333333333,0.16666666666666666,1,0,0,0,0,0,0,3.2516291673878226
msg-851a66d9d3159e73c906,url-bbceacc052b026f4c658,hxxp://nnia[.]ptd3[.]pet,13,13,0,0,0.07692307692307693,0.15384615384615385,1,0,0,0,0,0,0,3.0850551027564768
msg-54a446b070b06c7a32d0,url-e0a56b2aaa9b69efe25a,hxxp://gov[.]t8mf[.]buzz,13,13,0,0,0.07692307692307693,0.15384615384615385,1,0,0,0,0,0,0,3.3927474104487847
msg-8965e833bd3918c5e1cf,url-ef78636a818a270133a3,hxxp://gov[.]gn7s[.]me,11,11,0,0,0.09090909090909091,0.18181818181818182,1,0,0,0,0,0,0,3.095795255000934
msg-18267f5a41c48c5ff47d,url-9ae0adcb284b45db697b,hxxp://gov[.]ie9a[.]help,13,13,0,0,0.07692307692307693,0.15384615384615385,1,0,0,0,0,0,0,3.3927474104487847
msg-dfa629b281d08c34dd28,url-4b249661d516f2c2bac3,hxxp://gov[.]dt4u[.]buzz,13,13,0,0,0.07692307692307693,0.15384615384615385,1,0,0,0,0,0,0,3.238901256602631
msg-ce989a671945cb098df1,url-c5aa65eabe22b68b7bd1,hxxp://gov[.]ft6z[.]buzz,13,13,0,0,0.07692307692307693,0.15384615384615385,1,0,0,0,0,0,0,3.180832987205441
msg-ffe797d27f497b6154a9,url-f0fd6cb4bda0d114e7a6,hxxp://gov[.]he8n[.]buzz,13,13,0,0,0.07692307692307693,0.15384615384615385,1,0,0,0,0,0,0,3.3927474104487847
msg-3fccbbc1f36a69856feb,url-37e36b0aced41981a403,hxxp://gov[.]p4na[.]buzz,13,13,0,0,0.07692307692307693,0.15384615384615385,1,0,0,0,0,0,0,3.3927474104487847
msg-bc2e791db5742bd06ec3,url-683cdb687130d6ac1f2c,hxxp://gov[.]az1t[.]buzz,13,13,0,0,0.07692307692307693,0.15384615384615385,1,0,0,0,0,0,0,3.180832987205441
msg-8ecaa0aaf37c6603c411,url-cba9657a70699cca7109,hxxp://gov[.]he8n[.]buzz,13,13,0,0,0.07692307692307693,0.15384615384615385,1,0,0,0,0,0,0,3.3927474104487847
msg-f265fa7986064a1bd1e1,url-91dd3f03dbae37f53768,hxxp://gov[.]b2nh[.]me,11,11,0,0,0.09090909090909091,0.18181818181818182,1,0,0,0,0,0,0,3.2776134368191157
msg-76d7613ae4785cedf11b,url-f40c9637978dd4899688,hxxp://gov[.]ka1y[.]buzz,13,13,0,0,0.07692307692307693,0.15384615384615385,1,0,0,0,0,0,0,3.3927474104487847
msg-005afae4d9b243266880,url-33e9ac96a20b382d1292,hxxp://gov[.]he8n[.]buzz,13,13,0,0,0.07692307692307693,0.15384615384615385,1,0,0,0,0,0,0,3.3927474104487847
msg-ae6cbc196fd12873562b,url-cfb1b5510cbbf973a4cd,hxxp://gov[.]bn2d[.]buzz,13,13,0,0,0.07692307692307693,0.15384615384615385,1,0,0,0,0,0,0,3.238901256602631
msg-ff493c1f3423b0350cc4,url-cfab4815f839a7354391,[MALFORMED_URL],23,0,23,2,0.043478260869565216,0.2608695652173913,0,0,0,0,0,1,0,0.0
msg-b784ae9a344beeab4b73,url-9c916ffc31a8de63fe92,hxxp://gov[.]bn2d[.]buzz,13,13,0,0,0.07692307692307693,0.15384615384615385,1,0,0,0,0,0,0,3.238901256602631
msg-b6d8212e6b75e39a31af,url-182b79b941fb44db1200,hxxp://gov[.]gu7y[.]buzz,13,13,0,0,0.07692307692307693,0.15384615384615385,1,0,0,0,0,0,0,3.0850551027564768
msg-65400f8d7594e595c15b,url-cc47d11011b5ec8b8b85,hxxp://gov[.]iu9g[.]buzz,13,13,0,0,0.07692307692307693,0.15384615384615385,1,0,0,0,0,0,0,3.0850551027564768
msg-5148f560596b6d1e44a2,url-998331362a25415de98f,hxxp://gov[.]i9mh[.]buzz,13,13,0,0,0.07692307692307693,0.15384615384615385,1,0,0,0,0,0,0,3.3927474104487847
msg-4c6e1e953bd2294d8a47,url-6abbab6b3f0709bcfff8,hxxp://gov[.]dt4u[.]buzz,13,13,0,0,0.07692307692307693,0.15384615384615385,1,0,0,0,0,0,0,3.238901256602631
msg-db70993c941c201eb48f,url-df2a892639d6ea64ea99,hxxp://gov[.]dt4u[.]buzz,13,13,0,0,0.07692307692307693,0.15384615384615385,1,0,0,0,0,0,0,3.238901256602631
msg-2a88997ea90bc50bf6f2,url-25a1ed2d7b54e8253550,hxxp://gov[.]he8n[.]buzz,13,13,0,0,0.07692307692307693,0.15384615384615385,1,0,0,0,0,0,0,3.3927474104487847
msg-6b29fb33674417dd736e,url-5731037016f4459f958b,hxxp://gov[.]ft6z[.]buzz,13,13,0,0,0.07692307692307693,0.15384615384615385,1,0,0,0,0,0,0,3.180832987205441
msg-7547243affb30bed22f5,url-f2dace8b2af8c7c23b62,hxxp://gov[.]bn2d[.]buzz,13,13,0,0,0.07692307692307693,0.15384615384615385,1,0,0,0,0,0,0,3.238901256602631
msg-c4d10dedc5d725b026e1,url-48e58ebbec29f2adef2a,hxxp://gov[.]ma2p[.]buzz,13,13,0,0,0.07692307692307693,0.15384615384615385,1,0,0,0,0,0,0,3.3927474104487847
msg-2ca7cd23b9d82592ca5b,url-ff0edec47f7deb19ff2a,hxxp://gov[.]he8n[.]buzz,13,13,0,0,0.07692307692307693,0.15384615384615385,1,0,0,0,0,0,0,3.3927474104487847
msg-cb3a4961ac22bf6533b6,url-09c7eeb8fcf9ca76ca43,[MALFORMED_URL],22,0,22,2,0.045454545454545456,0.2727272727272727,0,0,0,0,0,1,0,0.0
msg-2f1200914bf4d8845bad,url-e7649b56181015cb8e57,hxxp://gov[.]tg8d[.]icu,12,12,0,0,0.08333333333333333,0.16666666666666666,1,0,0,0,0,0,0,3.2516291673878226
msg-f26298761494376e153d,url-386083e72ace9e69c13d,hxxp://gov[.]fg6n[.]icu,12,12,0,0,0.08333333333333333,0.16666666666666666,1,0,0,0,0,0,0,3.2516291673878226
msg-9c284042cd386246650e,url-ce00f1f98a6849e01e2a,hxxp://gov[.]tg8d[.]icu,12,12,0,0,0.08333333333333333,0.16666666666666666,1,0,0,0,0,0,0,3.2516291673878226
msg-766c7df29074bcc2cd5a,url-6b87c199f7d99989ca95,hxxp://gov[.]ft6z[.]buzz,13,13,0,0,0.07692307692307693,0.15384615384615385,1,0,0,0,0,0,0,3.180832987205441
msg-ccb70b03e94b820a3325,url-956ef10a4f061967be9f,hxxp://24[.]kr,5,5,0,0,0.4,0.2,0,0,0,0,0,0,0,2.321928094887362
msg-ccb70b03e94b820a3325,url-6486c776d7d704e01228,hxxp://111[.]253[.]216[.]150,15,15,0,0,0.8,0.2,2,1,0,0,0,0,0,2.5492553971685
msg-dd94b8aa2c3050a9448d,url-514e4c84762675627871,hxxp://gov[.]ga7s[.]icu,12,12,0,0,0.08333333333333333,0.16666666666666666,1,0,0,0,0,0,0,3.2516291673878226
msg-f387323334e048400ab4,url-a1e68f48a8c8b22d9d30,hxxp://gov[.]ae1g[.]icu,12,12,0,0,0.08333333333333333,0.16666666666666666,1,0,0,0,0,0,0,3.2516291673878226
msg-0e698e1d8494b303ff71,url-8390b2f54ce7ecb0537d,hxxp://gov[.]ns3e[.]icu,12,12,0,0,0.08333333333333333,0.16666666666666666,1,0,0,0,0,0,0,3.4182958340544896
msg-27bb07cdfbf1b892f018,url-70ceb7280d052d939304,hxxp://gov[.]qn5g[.]icu,12,12,0,0,0.08333333333333333,0.16666666666666666,1,0,0,0,0,0,0,3.2516291673878226
msg-5328f20c5dfb62a55e24,url-d484cd460c39056ee3e0,hxxp://gov[.]ae1g[.]icu,12,12,0,0,0.08333333333333333,0.16666666666666666,1,0,0,0,0,0,0,3.2516291673878226
msg-5d138e095f7db88f0ce0,url-d0cab792052fdb4dd4dd,hxxp://gov[.]df4m[.]icu,12,12,0,0,0.08333333333333333,0.16666666666666666,1,0,0,0,0,0,0,3.4182958340544896
msg-73504288b881a87a2242,url-ffee335c17607f61daa6,hxxp://gov[.]ae1g[.]icu,12,12,0,0,0.08333333333333333,0.16666666666666666,1,0,0,0,0,0,0,3.2516291673878226
msg-53677ba62da64c031b93,url-8bcabf66cb59dc85724f,hxxp://gov[.]u9np[.]buzz,13,13,0,0,0.07692307692307693,0.15384615384615385,1,0,0,0,0,0,0,3.238901256602631
msg-52c8419f1de5f39d4968,url-4d2eb4cc40ed335f999a,hxxp://gov[.]dt4u[.]buzz,13,13,0,0,0.07692307692307693,0.15384615384615385,1,0,0,0,0,0,0,3.238901256602631
msg-c90813729b3647e1f513,url-37c85f4056271242887c,hxxp://gov[.]az1t[.]buzz,13,13,0,0,0.07692307692307693,0.15384615384615385,1,0,0,0,0,0,0,3.180832987205441
msg-b96bdaf6d970d1343c8c,url-ce3116409bc45b67ce97,hxxp://gov[.]cs3e[.]icu,12,12,0,0,0.08333333333333333,0.16666666666666666,1,0,0,0,0,0,0,3.2516291673878226
msg-a663a336c14b07c21c50,url-cc0abaed9f7a581a9706,hxxp://gov[.]v0ma[.]buzz,13,13,0,0,0.07692307692307693,0.15384615384615385,1,0,0,0,0,0,0,3.238901256602631
msg-c384940616c97146c57c,url-bca4f6420028ce412858,hxxp://gov[.]ma2p[.]buzz,13,13,0,0,0.07692307692307693,0.15384615384615385,1,0,0,0,0,0,0,3.3927474104487847
msg-fb8b76861deac6e0a867,url-816809477b4cc070bc80,hxxp://gov[.]ba2g[.]icu,12,12,0,0,0.08333333333333333,0.16666666666666666,1,0,0,0,0,0,0,3.2516291673878226
msg-1280aa72c21dda25b0c9,url-1c8eff6a32fd03ee88d2,hxxp://gov[.]cv3h[.]icu,12,12,0,0,0.08333333333333333,0.16666666666666666,1,0,0,0,0,0,0,3.084962500721156
msg-8880429b6bfa1f804831,url-0e86d27dd9b816424e93,hxxp://gov[.]mz2d[.]icu,12,12,0,0,0.08333333333333333,0.16666666666666666,1,0,0,0,0,0,0,3.4182958340544896
msg-26af2038614acc66ab5a,url-29ded6971d92425a6490,hxxp://gov[.]ku1n[.]icu,12,12,0,0,0.08333333333333333,0.16666666666666666,1,0,0,0,0,0,0,3.2516291673878226
msg-ceb29f1883174f8158cb,url-e02218485a07ba78421e,hxxp://gov[.]pg4t[.]icu,12,12,0,0,0.08333333333333333,0.16666666666666666,1,0,0,0,0,0,0,3.2516291673878226
msg-66f510668cbdbc80d9fd,url-74d99b61107b841a1202,hxxp://gov[.]hy8n[.]icu,12,12,0,0,0.08333333333333333,0.16666666666666666,1,0,0,0,0,0,0,3.4182958340544896
msg-1331d66ca0f80b1637c5,url-289dbb5e9e2330e7edd9,hxxp://gov[.]o4ga[.]me,11,11,0,0,0.09090909090909091,0.18181818181818182,1,0,0,0,0,0,0,2.913977073182752
msg-4dfe5a1ae6336ce09c4a,url-686ae52311243902c780,hxxp://gov[.]cv3h[.]icu,12,12,0,0,0.08333333333333333,0.16666666666666666,1,0,0,0,0,0,0,3.084962500721156
msg-3e1443998e3507a81b9d,url-4758d372b7acbe74ed09,hxxp://gov[.]nk3a[.]me,11,11,0,0,0.09090909090909091,0.18181818181818182,1,0,0,0,0,0,0,3.2776134368191157
msg-5da2014a98642b6911b3,url-c73ecf69237f8e166185,hxxp://gov[.]gu7y[.]buzz,13,13,0,0,0.07692307692307693,0.15384615384615385,1,0,0,0,0,0,0,3.0850551027564768
msg-ad3bc405c7c90bad1a0f,url-2845bffc752035279467,hxxp://gov[.]iu9g[.]buzz,13,13,0,0,0.07692307692307693,0.15384615384615385,1,0,0,0,0,0,0,3.0850551027564768
msg-a23b4ce180032ead8ba0,url-fbe0b4f50d536b290117,hxxp://gov[.]g7um[.]buzz,13,13,0,0,0.07692307692307693,0.15384615384615385,1,0,0,0,0,0,0,3.0850551027564768
msg-a23b4ce180032ead8ba0,url-b222fafb8234c8ca245f,hxxps://cms[.]fss[.]or[.]kr,88,13,22,3,0.2840909090909091,0.125,2,0,0,0,0,0,0,2.8150724101159437
msg-a23b4ce180032ead8ba0,url-2dca20ea222cdf3c3cc1,hxxp://gov[.]g7um[.]buzz,13,13,0,0,0.07692307692307693,0.15384615384615385,1,0,0,0,0,0,0,3.0850551027564768
msg-f23059f4604d17a18b4a,url-3f1381a42dfddfd87e83,hxxp://gov[.]m2dz[.]buzz,13,13,0,0,0.07692307692307693,0.15384615384615385,1,0,0,0,0,0,0,3.180832987205441
msg-f23059f4604d17a18b4a,url-24170184372539f8b754,hxxps://cms[.]fss[.]or[.]kr,88,13,22,3,0.19318181818181818,0.125,2,0,0,0,0,0,0,2.8150724101159437
msg-f23059f4604d17a18b4a,url-d66f6ef85a50e766d6ce,hxxp://gov[.]m2dz[.]buzz,13,13,0,0,0.07692307692307693,0.15384615384615385,1,0,0,0,0,0,0,3.180832987205441
msg-9ecc4b6aced887680b56,url-afd572c2a23fcdad31cb,hxxp://gov[.]p4na[.]buzz,13,13,0,0,0.07692307692307693,0.15384615384615385,1,0,0,0,0,0,0,3.3927474104487847
msg-2ed7018961ab24f3dbd2,url-0858fcb27806f0012a23,hxxp://gov[.]q5hg[.]buzz,13,13,0,0,0.07692307692307693,0.15384615384615385,1,0,0,0,0,0,0,3.238901256602631
msg-e653921695c9146db230,url-80f4a172f39c8bf2cf0f,hxxp://nnic[.]ptd3[.]pet,13,13,0,0,0.07692307692307693,0.15384615384615385,1,0,0,0,0,0,0,3.0850551027564768
msg-b05778448ca7698664ab,url-c9765646fa6aa5591c3d,hxxp://gov[.]a1pn[.]buzz,13,13,0,0,0.07692307692307693,0.15384615384615385,1,0,0,0,0,0,0,3.3927474104487847
msg-aea2e30d09fb0d28e571,url-2c4cfbabb9b9166e1724,hxxp://xxb9[.]ptd3[.]pet,13,13,0,0,0.15384615384615385,0.15384615384615385,1,0,0,0,0,0,0,3.0850551027564768
msg-e070ebe82de9e20d90c4,url-48fc40909306b5818805,hxxp://nz[.]o4fd[.]boats,13,13,0,0,0.07692307692307693,0.15384615384615385,1,0,0,0,0,0,0,3.3927474104487847
msg-b8143db9534a8e174df1,url-7678e3eacc30635ea569,hxxp://tr[.]bt2e[.]digital,15,15,0,0,0.06666666666666667,0.13333333333333333,1,0,0,0,0,0,0,3.323231428797621
msg-749ae6858c8f25225258,url-46fa40efb1390f3c6532,hxxp://goz[.]dn4a[.]cfd,12,12,0,0,0.08333333333333333,0.16666666666666666,1,0,0,0,0,0,0,3.2516291673878226
msg-1fec6378f6808d5155be,url-5c1df01f3beeda3a4802,hxxp://gov[.]pu5y[.]me,11,11,0,0,0.09090909090909091,0.18181818181818182,1,0,0,0,0,0,0,3.2776134368191157
msg-9cd3a7b4910aa04bbd8f,url-224cd3da51bbdd6b7c2c,hxxp://gov[.]gn7u[.]icu,12,12,0,0,0.08333333333333333,0.16666666666666666,1,0,0,0,0,0,0,3.084962500721156
msg-3a65a4d0e4df437e271c,url-417066b430133cde9957,hxxps://gov[.]dz4n[.]icu,12,12,0,0,0.08333333333333333,0.16666666666666666,1,0,0,0,0,0,0,3.4182958340544896
msg-f96344b642746f1f9bde,url-f8ec6dcf9622ae937c2f,hxxp://gov[.]b2sa[.]icu,12,12,0,0,0.08333333333333333,0.16666666666666666,1,0,0,0,0,0,0,3.4182958340544896
msg-3c44f6c59c3e039c8db1,url-b5b4a5610eb8c3ff04ab,hxxp://gov[.]j0kp[.]buzz,13,13,0,0,0.07692307692307693,0.15384615384615385,1,0,0,0,0,0,0,3.3927474104487847
msg-32c66265809254bd8fe2,url-f817d34ceec2f28ccd0d,hxxp://gov[.]p4na[.]buzz,13,13,0,0,0.07692307692307693,0.15384615384615385,1,0,0,0,0,0,0,3.3927474104487847
msg-7045f148922584782d8c,url-ed2bdf01788d8f3fbc58,hxxp://gov[.]d4pu[.]buzz,13,13,0,0,0.07692307692307693,0.15384615384615385,1,0,0,0,0,0,0,3.238901256602631
msg-67f33bcf23b648097c3e,url-726e9f641344454ef457,[MALFORMED_URL],23,0,23,2,0.043478260869565216,0.2608695652173913,0,0,0,0,0,1,0,0.0
msg-530396ad40a058c36cb5,url-b8ac004f8b93acb826a4,hxxp://gov[.]f6ps[.]buzz,13,13,0,0,0.07692307692307693,0.15384615384615385,1,0,0,0,0,0,0,3.3927474104487847
msg-54f7dd0527e9301a1fff,url-5c0b37b3e2033eb6521d,hxxp://gov[.]a1pn[.]buzz,13,13,0,0,0.07692307692307693,0.15384615384615385,1,0,0,0,0,0,0,3.3927474104487847
msg-4ba7559d8d886f5a1393,url-0b3821302405695e5abb,hxxp://gov[.]q5hg[.]buzz,13,13,0,0,0.07692307692307693,0.15384615384615385,1,0,0,0,0,0,0,3.238901256602631
msg-784a3a3e30c63c989b92,url-f8c2a23defa72b1d5f25,hxxp://gov[.]h8da[.]buzz,13,13,0,0,0.07692307692307693,0.15384615384615385,1,0,0,0,0,0,0,3.3927474104487847
msg-bb1883a599e7a32e7d91,url-16bc7abb2964628f156c,hxxp://gov[.]m2dz[.]buzz,13,13,0,0,0.07692307692307693,0.15384615384615385,1,0,0,0,0,0,0,3.180832987205441
msg-c3f3563b5cc925c6b345,url-e860808477e61347a82a,hxxp://gov[.]m2dz[.]buzz,13,13,0,0,0.07692307692307693,0.15384615384615385,1,0,0,0,0,0,0,3.180832987205441
msg-fbbb18f5551f5a948784,url-195dc2b7622f9c04a204,hxxp://gov[.]s7zs[.]buzz,13,13,0,0,0.07692307692307693,0.15384615384615385,1,0,0,0,0,0,0,3.0269868333592873
msg-94177a2aa49953836a15,url-5c626e15d19e06282c23,hxxp://gov[.]r6eu[.]buzz,13,13,0,0,0.07692307692307693,0.15384615384615385,1,0,0,0,0,0,0,3.238901256602631
msg-440f96d75cde8fce7d57,url-4cd25365ee91e7c09ecd,hxxp://gov[.]j0kp[.]buzz,13,13,0,0,0.07692307692307693,0.15384615384615385,1,0,0,0,0,0,0,3.3927474104487847
msg-be22cef325aa2648a988,url-22cc0a904f5e92bb46d0,hxxp://gov[.]ka1y[.]buzz,13,13,0,0,0.07692307692307693,0.15384615384615385,1,0,0,0,0,0,0,3.3927474104487847
msg-b341d84977066989839b,url-dd96a6fed90753e2edfe,hxxp://gov[.]gu7y[.]buzz,13,13,0,0,0.07692307692307693,0.15384615384615385,1,0,0,0,0,0,0,3.0850551027564768
msg-68149a66811f7d1888d2,url-7174831ca78b3667f6b6,hxxp://gov[.]bn2d[.]buzz,13,13,0,0,0.07692307692307693,0.15384615384615385,1,0,0,0,0,0,0,3.238901256602631
msg-788e1de7915eaea601ef,url-9beacf722857014c80f6,hxxp://gov[.]ca3s[.]buzz,13,13,0,0,0.07692307692307693,0.15384615384615385,1,0,0,0,0,0,0,3.3927474104487847
msg-277972d698849d5e4dd7,url-dec7c7c7f4711a2b76e6,hxxp://gov[.]ka1y[.]buzz,13,13,0,0,0.07692307692307693,0.15384615384615385,1,0,0,0,0,0,0,3.3927474104487847
msg-964477a9a252b3008184,url-311e291520661c485a46,hxxp://gov[.]ca3s[.]buzz,13,13,0,0,0.07692307692307693,0.15384615384615385,1,0,0,0,0,0,0,3.3927474104487847
msg-687cbf17ed9543c5886c,url-e49d6af9df3189caeda7,hxxp://gov[.]u9np[.]buzz,13,13,0,0,0.07692307692307693,0.15384615384615385,1,0,0,0,0,0,0,3.238901256602631
msg-fb390ed0c11219af2de5,url-620058d2e5ab73689cf8,hxxp://gov[.]az1t[.]buzz,13,13,0,0,0.07692307692307693,0.15384615384615385,1,0,0,0,0,0,0,3.180832987205441
msg-cf8c3d20ab4027a8cb24,url-fe8c11881f04dce5c417,hxxp://gov[.]bn2d[.]buzz,13,13,0,0,0.07692307692307693,0.15384615384615385,1,0,0,0,0,0,0,3.238901256602631
msg-355616812af5c299afb7,url-8ca6c005f9823ec7098d,hxxp://gov[.]u9np[.]buzz,13,13,0,0,0.07692307692307693,0.15384615384615385,1,0,0,0,0,0,0,3.238901256602631
msg-e61846d735c694f9f746,url-d288c1b1ec8450d7056c,hxxp://gov[.]bn2d[.]buzz,13,13,0,0,0.07692307692307693,0.15384615384615385,1,0,0,0,0,0,0,3.238901256602631
msg-8855cc80e394c09856ff,url-43e83b25f537e9ee77dc,hxxp://gov[.]az1t[.]buzz,13,13,0,0,0.07692307692307693,0.15384615384615385,1,0,0,0,0,0,0,3.180832987205441
msg-78727c4884f02d1a6bec,url-979a6fb60bfdceb6a40a,hxxp://gov[.]v0ma[.]buzz,13,13,0,0,0.07692307692307693,0.15384615384615385,1,0,0,0,0,0,0,3.238901256602631
msg-3df584a13d213ca9b40d,url-05ccb5fb238f94c62d0a,hxxp://gov[.]u9np[.]buzz,13,13,0,0,0.07692307692307693,0.15384615384615385,1,0,0,0,0,0,0,3.238901256602631
msg-d326bc908bc4474ecab6,url-a65cacd294c8d0a08eb2,hxxp://gov[.]ka1y[.]buzz,13,13,0,0,0.07692307692307693,0.15384615384615385,1,0,0,0,0,0,0,3.3927474104487847
msg-0e8159be491012b29f3d,url-d54ddb1cc6d6a6358b74,hxxp://gov[.]bn2d[.]buzz,13,13,0,0,0.07692307692307693,0.15384615384615385,1,0,0,0,0,0,0,3.238901256602631
msg-7a76b1a27b9903235385,url-5698fd97a0423674b289,hxxp://gov[.]s7zs[.]buzz,13,13,0,0,0.07692307692307693,0.15384615384615385,1,0,0,0,0,0,0,3.0269868333592873
msg-2ddbe183cbcc40d84017,url-578ec304ad47637f090e,hxxp://gov[.]h8da[.]buzz,13,13,0,0,0.07692307692307693,0.15384615384615385,1,0,0,0,0,0,0,3.3927474104487847
msg-cc27114a3ad2df6baf57,url-8d76b843f35a9a6c9c30,hxxp://gov[.]k1ny[.]buzz,13,13,0,0,0.07692307692307693,0.15384615384615385,1,0,0,0,0,0,0,3.3927474104487847
msg-3ef595a156b393ef5835,url-beca6f8fe52ebf9d4ee6,hxxp://gov[.]c3ne[.]buzz,13,13,0,0,0.07692307692307693,0.15384615384615385,1,0,0,0,0,0,0,3.3927474104487847
msg-3f97007c7cacc0440268,url-52564df3db71ff8bc98f,hxxp://gov[.]g7um[.]buzz,13,13,0,0,0.07692307692307693,0.15384615384615385,1,0,0,0,0,0,0,3.0850551027564768
msg-cb0fa1bfcc59b81f7523,url-4f625e45315664ac0d75,hxxp://gov[.]d4pu[.]buzz,13,13,0,0,0.07692307692307693,0.15384615384615385,1,0,0,0,0,0,0,3.238901256602631
msg-2a8efa9bccf9f7a4d74e,url-25676f1bb291409c352e,hxxp://gov[.]dt4u[.]buzz,13,13,0,0,0.07692307692307693,0.15384615384615385,1,0,0,0,0,0,0,3.238901256602631
msg-29d9684878e50de0744a,url-1d594f874df6bf84149a,hxxp://gov[.]t8mf[.]buzz,13,13,0,0,0.07692307692307693,0.15384615384615385,1,0,0,0,0,0,0,3.3927474104487847
msg-490cda93c690e8ad79e2,url-04b8fcddf9eccaaef905,hxxp://gov[.]e5kn[.]buzz,13,13,0,0,0.07692307692307693,0.15384615384615385,1,0,0,0,0,0,0,3.3927474104487847
msg-cadbbf20d36a0cccce1e,url-b46e4c328d2e73eb2c14,hxxp://gov[.]n3ut[.]buzz,13,13,0,0,0.07692307692307693,0.15384615384615385,1,0,0,0,0,0,0,3.238901256602631
msg-87884951150ff9485dec,url-ad151edfcf4301583eba,hxxp://din[.]f6mn[.]digital,16,16,0,0,0.0625,0.125,1,0,0,0,0,0,0,3.327819531114783
msg-2546ae63280510d48da3,url-98e040b5e7fb7d605cd6,hxxp://gov[.]u9np[.]buzz,13,13,0,0,0.07692307692307693,0.15384615384615385,1,0,0,0,0,0,0,3.238901256602631
msg-4d743c761e7a1bbaede0,url-f8dbedf9ddcd3c14fe6e,hxxp://gov[.]az1t[.]buzz,13,13,0,0,0.07692307692307693,0.15384615384615385,1,0,0,0,0,0,0,3.180832987205441
msg-643bd19353b2b101d68d,url-4ea6f798b96b3bece0a5,hxxp://gov[.]v0ma[.]buzz,13,13,0,0,0.07692307692307693,0.15384615384615385,1,0,0,0,0,0,0,3.238901256602631
msg-6a5e6f6144ffaf0f6994,url-8474419f5be020990df4,hxxp://gov[.]m2dz[.]buzz,13,13,0,0,0.07692307692307693,0.15384615384615385,1,0,0,0,0,0,0,3.180832987205441
msg-59c2db2a94e107fdb255,url-d60082fbd21a7d49d4fe,hxxp://gov[.]h8mg[.]me,11,11,0,0,0.09090909090909091,0.18181818181818182,1,0,0,0,0,0,0,2.913977073182752
msg-2214cecf6d87ca912476,url-40f84391f889265dbb87,hxxps://gov[.]ou4g[.]help,13,13,0,0,0.07692307692307693,0.15384615384615385,1,0,0,0,0,0,0,3.238901256602631
msg-857eb1cd2a0a6c260157,url-54c967079f829e7fcacb,hxxps://gov[.]pe5y[.]help,13,13,0,0,0.07692307692307693,0.15384615384615385,1,0,0,0,0,0,0,3.238901256602631
msg-ea2398de4fd0646254e5,url-8a548fe9bd57cc0b3939,hxxps://gov[.]ou4g[.]help,13,13,0,0,0.07692307692307693,0.15384615384615385,1,0,0,0,0,0,0,3.238901256602631
msg-882cbf4194d502f811b2,url-8ef4ecba83b34b6285e8,hxxps://gov[.]na3e[.]help,13,13,0,0,0.07692307692307693,0.15384615384615385,1,0,0,0,0,0,0,3.3927474104487847
msg-bb4861fb9c1aa06e3a2e,url-12dbd8fb07bfa183b96a,hxxps://gov[.]mz2a[.]help,13,13,0,0,0.07692307692307693,0.15384615384615385,1,0,0,0,0,0,0,3.546593564294939
msg-15a9da59d98c076a4694,url-3b649222aa1f2f3b1b0a,hxxps://gov[.]na3e[.]help,13,13,0,0,0.07692307692307693,0.15384615384615385,1,0,0,0,0,0,0,3.3927474104487847
msg-3078a84acb1bd38d8792,url-b6bf1e011a460f444cbd,hxxps://gov[.]kn1s[.]help,13,13,0,0,0.07692307692307693,0.15384615384615385,1,0,0,0,0,0,0,3.546593564294939
msg-292ad1d381a158ff7b2c,url-7d88ad53682f2a37cfa7,[MALFORMED_URL],23,0,23,2,0.043478260869565216,0.2608695652173913,0,0,0,0,0,1,0,0.0
msg-e001f2c4c7a4f16c8ac6,url-c35fd02cda7971f04ea1,hxxp://gov[.]d4mn[.]me,11,11,0,0,0.09090909090909091,0.18181818181818182,1,0,0,0,0,0,0,3.095795255000934
msg-a970268f74dc324c01a4,url-f08eb3682f7be77eeba6,hxxps://gov[.]mz2a[.]help,13,13,0,0,0.07692307692307693,0.15384615384615385,1,0,0,0,0,0,0,3.546593564294939
msg-7fc5db714c1d1b93c102,url-218dc8584628c30fe5e4,hxxp://gov[.]b2at[.]me,11,11,0,0,0.09090909090909091,0.18181818181818182,1,0,0,0,0,0,0,3.2776134368191157
msg-621cf8d7e67f9eff156c,url-93c173194a8825497124,hxxp://gov[.]rd7e[.]me,11,11,0,0,0.09090909090909091,0.18181818181818182,1,0,0,0,0,0,0,3.095795255000934
msg-a96211e54d432ce180a1,url-02a101cfdf81d05e2595,hxxp://gov[.]a1sn[.]me,11,11,0,0,0.09090909090909091,0.18181818181818182,1,0,0,0,0,0,0,3.2776134368191157
msg-05d21eb86fa2f0e77aab,url-84f82d972b07a1ce7cc3,hxxp://gov[.]c3zu[.]me,11,11,0,0,0.09090909090909091,0.18181818181818182,1,0,0,0,0,0,0,3.2776134368191157
