message_id,collection_year,collection_month,attack_type_code,attack_type_ko,has_url,text_length,probability,detected,similarity_to_train,novel,year_has_enough_rows
kisa-0ea173c0da7c00d145c1,2022,2022-08,delivery,택배,1,56,0.937237,1,0.813837,0,1
kisa-d552ef08cdd13c9f8418,2022,2022-08,delivery,택배,1,51,0.97546,1,0.476345,1,1
kisa-feb3f9dfd2c0e2647b78,2022,2022-08,delivery,택배,1,63,0.958828,1,0.774005,0,1
kisa-cac861e9fc5f5b337937,2022,2022-08,delivery,택배,1,49,0.96735,1,0.477912,1,1
kisa-192b9bee1709a5fa4c31,2022,2022-08,delivery,택배,1,45,0.967705,1,0.506144,0,1
kisa-c5cd68f32004c118fd7a,2022,2022-08,delivery,택배,1,41,0.856726,1,0.378989,1,1
kisa-08342a3216e41481d4bc,2022,2022-08,delivery,택배,1,47,0.90693,1,0.348276,1,1
kisa-46e4dbf676945774a3fd,2022,2022-08,delivery,택배,1,52,0.880785,1,0.374558,1,1
kisa-82daf85e1d903fe9edfe,2022,2022-08,delivery,택배,1,40,0.865679,1,0.382477,1,1
kisa-f1079d37aa95da1c3601,2022,2022-08,delivery,택배,1,59,0.964344,1,0.692321,0,1
kisa-18e5037e79ef45efc7ce,2022,2022-08,delivery,택배,1,52,0.939825,1,0.510939,0,1
kisa-024f4ff7d6e3e65aa2aa,2022,2022-08,delivery,택배,1,98,0.894002,1,0.251754,1,1
kisa-627f5ca7e7c861683574,2022,2022-08,delivery,택배,1,44,0.921785,1,0.390809,1,1
kisa-a25b8481367feaf05312,2022,2022-08,delivery,택배,1,41,0.923596,1,0.397644,1,1
kisa-3d32c9585e59aabd36e4,2022,2022-08,public_agency,공공기관,1,35,0.859866,1,0.546154,0,1
kisa-1becb0f99726c45ea438,2022,2022-08,delivery,택배,1,50,0.9431,1,0.611152,0,1
kisa-4ffab17e24801c38c816,2022,2022-08,delivery,택배,1,44,0.952816,1,0.643152,0,1
kisa-cb809fe12b1f8dc15ced,2022,2022-08,delivery,택배,1,48,0.948435,1,0.628959,0,1
kisa-0b2f53f10a386089e9b9,2022,2022-08,public_agency,공공기관,1,42,0.90077,1,0.598739,0,1
kisa-08582bf7344064cc2f17,2022,2022-08,delivery,택배,1,47,0.924417,1,0.361704,1,1
kisa-29da53971a9297e1ab69,2022,2022-08,delivery,택배,1,48,0.940099,1,0.966884,0,1
kisa-9a4418528190a42760f5,2022,2022-08,public_agency,공공기관,1,47,0.924834,1,0.435205,1,1
kisa-70967ed2a4b799ba4595,2022,2022-08,delivery,택배,1,205,0.777236,1,0.173703,1,1
kisa-bc759eeb7b7d1d3dc0b2,2022,2022-08,delivery,택배,1,53,0.864643,1,0.328786,1,1
kisa-de3abe054e316ab14875,2022,2022-08,delivery,택배,1,43,0.853754,1,0.345781,1,1
kisa-d9a6d2e2c8b4d8c6f526,2022,2022-08,delivery,택배,1,46,0.848602,1,0.333034,1,1
kisa-6b7a19420450a4a2c00e,2022,2022-08,delivery,택배,1,46,0.843404,1,0.33297,1,1
kisa-5675089819b02e7d6bbc,2022,2022-08,delivery,택배,1,50,0.770741,1,0.53637,0,1
kisa-0829ef2bc152e1196f9f,2022,2022-08,delivery,택배,1,55,0.907274,1,0.542121,0,1
kisa-888a762d4c7ec6d1b2ab,2022,2022-08,delivery,택배,1,42,0.927579,1,0.365059,1,1
kisa-bad2360f23efd9eb7f39,2022,2022-08,delivery,택배,1,46,0.809448,1,0.634583,0,1
kisa-69fd6178639a208a250c,2022,2022-08,public_agency,공공기관,1,35,0.90753,1,0.628516,0,1
kisa-e1920944523fde3db7c0,2022,2022-08,public_agency,공공기관,1,37,0.86656,1,0.522647,0,1
kisa-384fb8b2a723e66fb25d,2022,2022-08,public_agency,공공기관,1,38,0.865769,1,0.476406,1,1
kisa-a600b12d55198abc6ba9,2022,2022-08,public_agency,공공기관,1,37,0.883447,1,0.530051,0,1
kisa-8b2403dfca36f7db9879,2022,2022-08,public_agency,공공기관,1,37,0.948826,1,0.679155,0,1
kisa-1484368a7a7efdc9373f,2022,2022-08,public_agency,공공기관,1,50,0.928901,1,0.776029,0,1
kisa-fd358387b2f547f61b8a,2022,2022-08,public_agency,공공기관,1,42,0.778249,1,0.351345,1,1
kisa-c60105c0bd693c58918f,2022,2022-08,delivery,택배,1,50,0.923429,1,0.62136,0,1
kisa-0073c94ef8eff1d0afa4,2022,2022-08,delivery,택배,1,43,0.957027,1,0.563632,0,1
kisa-460e6a05c16ac50b450b,2022,2022-08,delivery,택배,1,44,0.955949,1,0.504611,0,1
kisa-7b7eafea7fe2eb230e3b,2022,2022-08,delivery,택배,1,56,0.924164,1,0.635916,0,1
kisa-0ecf247b591294ee9625,2022,2022-08,delivery,택배,1,52,0.941489,1,0.61467,0,1
kisa-d3e020ae5a2344535ac7,2022,2022-08,delivery,택배,1,55,0.891065,1,0.603911,0,1
kisa-ed0d6e88d76fb54bb254,2022,2022-08,delivery,택배,1,49,0.953528,1,0.551206,0,1
kisa-ce350f41e9d68b3afb9a,2022,2022-08,delivery,택배,1,41,0.762593,1,0.672393,0,1
kisa-db112736b376e383e816,2022,2022-08,delivery,택배,1,42,0.936032,1,0.577817,0,1
kisa-36003bd81084b53e5023,2022,2022-08,delivery,택배,1,56,0.881643,1,0.551189,0,1
kisa-30d20cdd02977589b458,2022,2022-08,delivery,택배,1,53,0.926255,1,0.793041,0,1
kisa-ea16983a7dd860922a0f,2022,2022-08,delivery,택배,1,61,0.941524,1,0.555023,0,1
kisa-477580e8632793b299b1,2022,2022-08,delivery,택배,1,58,0.772731,1,0.506579,0,1
kisa-22a6e3984e888fcb7785,2022,2022-08,public_agency,공공기관,1,35,0.9471,1,0.902396,0,1
kisa-898584f39cd508f28bee,2022,2022-08,delivery,택배,1,53,0.936163,1,0.479479,1,1
kisa-a2646bd3ccf97808fb0e,2022,2022-08,delivery,택배,1,53,0.907924,1,0.584957,0,1
kisa-433d06101be97b786cec,2022,2022-08,public_agency,공공기관,1,47,0.799981,1,0.36021,1,1
kisa-988ba5e6efb7ffc9bafc,2022,2022-08,delivery,택배,1,59,0.935236,1,0.738125,0,1
kisa-d955fd3a0e333720a5e3,2022,2022-08,delivery,택배,1,51,0.932587,1,0.72995,0,1
kisa-1423b3e76396d3b09cea,2022,2022-08,delivery,택배,1,41,0.891999,1,0.668218,0,1
kisa-0c5bacd5664080ef4b1c,2022,2022-08,delivery,택배,1,55,0.900334,1,0.576578,0,1
kisa-ca58dc311ee41f2d11c0,2022,2022-08,delivery,택배,1,40,0.88889,1,0.667136,0,1
kisa-7aff54ddbb983b2db5f0,2022,2022-08,public_agency,공공기관,1,45,0.799981,1,0.36021,1,1
kisa-ef4fe2d8f1e1df661385,2022,2022-08,public_agency,공공기관,1,45,0.923937,1,0.717078,0,1
kisa-36c0cfc9a7f0a3337636,2022,2022-08,delivery,택배,1,65,0.949804,1,0.714581,0,1
kisa-bb5228907f1f8433bc38,2022,2022-08,delivery,택배,1,54,0.965245,1,0.438794,1,1
kisa-8283a501b64c22a5aaf0,2022,2022-08,delivery,택배,1,58,0.837916,1,0.296619,1,1
kisa-400ed10f1d07d151f445,2022,2022-08,public_agency,공공기관,1,45,0.805752,1,0.360748,1,1
kisa-b7f124df8d305af63f86,2022,2022-08,public_agency,공공기관,1,45,0.871836,1,0.639271,0,1
kisa-2f9e51264adfb14ebd0b,2022,2022-08,delivery,택배,1,62,0.94386,1,0.568635,0,1
kisa-174b8b818faf99d6956b,2022,2022-08,public_agency,공공기관,1,37,0.959088,1,0.552159,0,1
kisa-5b9f42e5ad5a5d00a733,2022,2022-08,public_agency,공공기관,1,45,0.929678,1,0.669168,0,1
kisa-2addc9ec72409bc9a81b,2022,2022-08,delivery,택배,1,48,0.935846,1,0.527961,0,1
kisa-5e4f819ba335ddf97f53,2022,2022-08,delivery,택배,1,54,0.974693,1,0.905273,0,1
kisa-a752544ba5aa4b2ce24a,2022,2022-08,delivery,택배,1,59,0.905254,1,0.456245,1,1
kisa-11cdb355dadbff8615d3,2022,2022-08,public_agency,공공기관,1,45,0.956359,1,0.489666,1,1
kisa-100db9129d04f942a94f,2022,2022-08,public_agency,공공기관,1,35,0.932388,1,0.711345,0,1
kisa-9b599fd00bb813cd4ff8,2022,2022-08,public_agency,공공기관,1,37,0.933777,1,0.450627,1,1
kisa-066e946614df7ca2e2f0,2022,2022-08,public_agency,공공기관,1,42,0.950533,1,0.676464,0,1
kisa-3e857afbac2551dc8888,2022,2022-08,public_agency,공공기관,1,45,0.954479,1,0.50691,0,1
kisa-40e61c56326bcc030711,2022,2022-08,delivery,택배,1,41,0.704468,1,0.511294,0,1
kisa-6916290d1847d50b1577,2022,2022-08,public_agency,공공기관,1,42,0.979296,1,0.839834,0,1
kisa-23c6d8f55e76167839a9,2022,2022-08,delivery,택배,1,51,0.824117,1,0.615552,0,1
kisa-ab10442a06d0e189f356,2022,2022-09,public_agency,공공기관,1,42,0.975877,1,0.900763,0,1
kisa-5d234855319183ce9c04,2022,2022-09,delivery,택배,1,62,0.915756,1,0.392451,1,1
kisa-9b23896aaba95dfafba2,2022,2022-09,public_agency,공공기관,1,45,0.952421,1,0.728952,0,1
kisa-b7fb05f84537783ef2ed,2022,2022-09,delivery,택배,1,53,0.92028,1,0.37567,1,1
kisa-22ebe92742d1ac44a173,2022,2022-09,public_agency,공공기관,1,35,0.961214,1,0.925618,0,1
kisa-d2a8c9fe8621a77d07c0,2022,2022-09,public_agency,공공기관,1,45,0.950264,1,0.718656,0,1
kisa-da8d9248a76063699763,2022,2022-09,public_agency,공공기관,1,42,0.969038,1,0.845259,0,1
kisa-8046f40ba4a5263b260f,2022,2022-09,delivery,택배,1,46,0.958121,1,0.557972,0,1
kisa-a6fca1d7c8cb5739f803,2022,2022-09,public_agency,공공기관,1,40,0.968652,1,0.845347,0,1
kisa-91bb1939b895214c3250,2022,2022-09,delivery,택배,1,52,0.924598,1,0.475113,1,1
kisa-6d2de58768825aecd2cc,2022,2022-09,delivery,택배,1,43,0.973227,1,0.420229,1,1
kisa-37dd065487ed2678b87b,2022,2022-09,delivery,택배,1,54,0.92702,1,0.800891,0,1
kisa-e04a6ea4fb0c5475522f,2022,2022-09,delivery,택배,1,47,0.82965,1,0.580459,0,1
kisa-10c8ea44c138a99d9ac9,2022,2022-09,delivery,택배,1,47,0.923319,1,0.29481,1,1
kisa-1ff7e33607bf7829c645,2022,2022-09,delivery,택배,1,33,0.895686,1,0.334337,1,1
kisa-e39aaaecb1eace45b987,2022,2022-09,delivery,택배,1,40,0.863464,1,0.374111,1,1
kisa-f268062888e01a44e0fe,2022,2022-09,public_agency,공공기관,1,33,0.855119,1,0.492546,1,1
kisa-2348018081634fe95cf9,2022,2022-09,delivery,택배,1,41,0.968253,1,0.456331,1,1
kisa-9d4d1d4edb719bf487b7,2022,2022-09,delivery,택배,1,30,0.767408,1,0.20481,1,1
kisa-50857abd161cfb4eecd9,2022,2022-09,delivery,택배,1,38,0.923329,1,0.29357,1,1
kisa-3d6facfe293857589d4b,2022,2022-09,public_agency,공공기관,1,44,0.953599,1,0.405471,1,1
kisa-7d85b5464fd76a46ad92,2022,2022-09,delivery,택배,1,48,0.923861,1,0.457276,1,1
kisa-7bf80ab09d0b2ee40a4c,2022,2022-09,public_agency,공공기관,1,45,0.815247,1,0.381402,1,1
kisa-24ddae213b8b7ab3be8f,2022,2022-09,public_agency,공공기관,1,44,0.912013,1,0.443026,1,1
kisa-3b663863304bb2020c92,2022,2022-09,public_agency,공공기관,1,44,0.961265,1,0.628427,0,1
kisa-ad27540e41a4347c7578,2022,2022-09,public_agency,공공기관,1,42,0.981403,1,0.638718,0,1
kisa-8b3547d3a9e08f5a6221,2022,2022-09,delivery,택배,1,59,0.896239,1,0.280524,1,1
kisa-b203abf65566a194d665,2022,2022-09,delivery,택배,1,49,0.91096,1,0.855644,0,1
kisa-06391979fa241e7d998a,2022,2022-09,public_agency,공공기관,1,32,0.985357,1,0.825854,0,1
kisa-f0eba0abb245fee735f1,2022,2022-09,public_agency,공공기관,1,31,0.985946,1,0.786131,0,1
kisa-7072d9796bff02c7b5e1,2022,2022-09,public_agency,공공기관,1,39,0.987861,1,0.769168,0,1
kisa-a44ec54d4c5a1b91df1b,2022,2022-09,delivery,택배,1,51,0.862453,1,0.67811,0,1
kisa-a90c71510c02c914eb3a,2022,2022-09,public_agency,공공기관,1,24,0.983998,1,0.827104,0,1
kisa-e841f35a7a3057187258,2022,2022-09,public_agency,공공기관,1,32,0.974882,1,0.666196,0,1
kisa-164400d06eeecde2084e,2022,2022-09,public_agency,공공기관,1,39,0.982891,1,0.651444,0,1
kisa-d5d987f3a51835f90603,2022,2022-09,public_agency,공공기관,1,37,0.962543,1,0.613075,0,1
kisa-10dfb91e20a919855a6f,2022,2022-09,public_agency,공공기관,1,32,0.970946,1,0.67149,0,1
kisa-7e726cec1761b825883a,2022,2022-09,public_agency,공공기관,1,39,0.928848,1,0.617153,0,1
kisa-c2a9ec89a47c565f4bee,2022,2022-09,public_agency,공공기관,1,35,0.946072,1,0.746399,0,1
kisa-98dcba1451e250bb77c4,2022,2022-09,public_agency,공공기관,1,39,0.980287,1,0.656391,0,1
kisa-c26380f975486e21c980,2022,2022-09,public_agency,공공기관,1,42,0.974298,1,0.544832,0,1
kisa-8753b62936cda3e5e562,2022,2022-09,delivery,택배,1,52,0.954549,1,0.577879,0,1
kisa-f48e85affb4aec70fbd2,2022,2022-09,delivery,택배,1,54,0.9652,1,0.413407,1,1
kisa-1fa02dfa3c22cfc89611,2022,2022-09,public_agency,공공기관,1,42,0.967074,1,0.542294,0,1
kisa-0e9e763cc65bcab03fd7,2022,2022-09,public_agency,공공기관,1,39,0.977339,1,0.737505,0,1
kisa-9a1c7d358add775dd29f,2022,2022-09,delivery,택배,1,59,0.804372,1,0.927939,0,1
kisa-65e9c4e67150ea1cbeb7,2022,2022-09,delivery,택배,1,55,0.746287,1,0.235264,1,1
kisa-0840e5eba39857f0e1ce,2022,2022-09,public_agency,공공기관,1,34,0.969474,1,0.580828,0,1
kisa-06ceb0a48a723e84e322,2022,2022-09,public_agency,공공기관,1,32,0.961713,1,0.752714,0,1
kisa-ede95737fbac002db540,2022,2022-09,public_agency,공공기관,1,43,0.977179,1,0.643428,0,1
kisa-7bcc5c762b4eaa7b19a9,2022,2022-09,public_agency,공공기관,1,39,0.973923,1,0.763814,0,1
kisa-6562d67b67d997b5b7a3,2022,2022-09,public_agency,공공기관,1,39,0.983924,1,0.699513,0,1
kisa-8f0d16308da0a7098a40,2022,2022-09,public_agency,공공기관,1,32,0.9801,1,0.703528,0,1
kisa-35e5e4a3464494b5baac,2022,2022-09,delivery,택배,1,41,0.944554,1,0.76435,0,1
kisa-f1066b3daad66d58d6df,2022,2022-09,public_agency,공공기관,1,86,0.317742,0,0.383769,1,1
kisa-35e775e5de452b348711,2022,2022-09,delivery,택배,1,47,0.850997,1,0.388544,1,1
kisa-8756355a7a3c445f85b1,2022,2022-09,public_agency,공공기관,1,55,0.636836,1,0.32456,1,1
kisa-e6d5cf69b8555c0e6395,2022,2022-09,public_agency,공공기관,1,53,0.645802,1,0.328572,1,1
kisa-b8fb6706b3fa8c4aa4ec,2022,2022-09,public_agency,공공기관,1,41,0.97597,1,0.701032,0,1
kisa-510d0b0c855cfe0f5373,2022,2022-09,public_agency,공공기관,1,32,0.865739,1,0.543886,0,1
kisa-30adf581e7b2440e532d,2022,2022-09,public_agency,공공기관,1,41,0.979258,1,0.573492,0,1
kisa-fbbbfdcfe35fd7697678,2022,2022-09,public_agency,공공기관,1,34,0.974099,1,0.468031,1,1
kisa-329c767cf4de65e304ff,2022,2022-09,public_agency,공공기관,1,36,0.9721,1,0.461575,1,1
kisa-08500139cc5e8a51a358,2022,2022-09,public_agency,공공기관,1,39,0.957707,1,0.461342,1,1
kisa-26e37e014845acc76800,2022,2022-09,public_agency,공공기관,1,44,0.966104,1,0.519749,0,1
kisa-80b3fe55273597063ff8,2022,2022-09,public_agency,공공기관,1,41,0.983349,1,0.631425,0,1
kisa-559af4e533ee511a8001,2022,2022-09,public_agency,공공기관,1,36,0.973745,1,0.52848,0,1
kisa-ab344fe037be6e8bd0ac,2022,2022-09,public_agency,공공기관,1,36,0.967131,1,0.440788,1,1
kisa-8f86c619bdf23158b08a,2022,2022-09,delivery,택배,1,56,0.758057,1,0.362751,1,1
kisa-395870d302b3718bc04d,2022,2022-09,public_agency,공공기관,1,44,0.95658,1,0.617962,0,1
kisa-04cc0b4f28f4082d8e10,2022,2022-09,public_agency,공공기관,1,35,0.954003,1,0.842363,0,1
kisa-b4299961c4e6ac725c2b,2022,2022-09,public_agency,공공기관,1,34,0.979499,1,0.580727,0,1
kisa-4791e618e931abf3a1a6,2022,2022-09,public_agency,공공기관,1,53,0.947966,1,0.477947,1,1
kisa-99dbac325b94697f4699,2022,2022-09,public_agency,공공기관,1,37,0.945832,1,0.694728,0,1
kisa-3691452d5a4e435c7787,2022,2022-09,public_agency,공공기관,1,40,0.886984,1,0.537007,0,1
kisa-f36ed937ef958767b1a2,2022,2022-09,delivery,택배,1,49,0.990211,1,0.573486,0,1
kisa-64f372b9fceb75b40c95,2022,2022-09,delivery,택배,1,64,0.988263,1,0.564048,0,1
kisa-295fe89e62f467bca55f,2022,2022-09,delivery,택배,1,43,0.984318,1,0.550835,0,1
kisa-979e83f3425f6cc014da,2022,2022-09,delivery,택배,1,52,0.981453,1,0.559247,0,1
kisa-0f4d94d62480378fbb7e,2022,2022-09,delivery,택배,1,50,0.808929,1,0.29566,1,1
kisa-78d963192ab465d80d2b,2022,2022-09,delivery,택배,1,55,0.963117,1,0.411093,1,1
kisa-a5ab1ddc64e7e5cf729a,2022,2022-09,public_agency,공공기관,1,39,0.990295,1,0.749797,0,1
kisa-95a6e23aa2c7fd271f0f,2022,2022-09,public_agency,공공기관,1,45,0.982652,1,0.689361,0,1
kisa-19d398b64c8f61cdfed6,2022,2022-09,public_agency,공공기관,1,42,0.963924,1,0.928795,0,1
kisa-e4d78238380ac15a3698,2022,2022-09,public_agency,공공기관,1,37,0.977306,1,0.616987,0,1
kisa-b6034ff29682c17c587d,2022,2022-09,public_agency,공공기관,1,1037,0.32608,0,0.109984,1,1
kisa-fce34b1961689ab7bef7,2022,2022-09,public_agency,공공기관,1,32,0.989029,1,0.646424,0,1
kisa-50dcbc8b0288c5252d7b,2022,2022-09,public_agency,공공기관,1,41,0.989603,1,0.766899,0,1
kisa-94e6761991efa989c479,2022,2022-09,public_agency,공공기관,1,45,0.848236,1,0.361178,1,1
kisa-4807320fb474ffab3915,2022,2022-09,delivery,택배,1,51,0.923688,1,0.4391,1,1
kisa-5c30f3656922b62cf19a,2022,2022-09,public_agency,공공기관,1,42,0.975475,1,0.555092,0,1
kisa-36da4214c89becb80630,2022,2022-09,delivery,택배,1,48,0.951996,1,0.409859,1,1
kisa-a21fdc4045234cdabdde,2022,2022-09,public_agency,공공기관,1,41,0.966613,1,0.559482,0,1
kisa-657c4db9b7d5f53ab2ac,2022,2022-09,public_agency,공공기관,1,31,0.968555,1,0.617398,0,1
kisa-ea51e3be16ee52958d5e,2022,2022-09,public_agency,공공기관,1,65,0.331798,0,0.454386,1,1
kisa-69b84543edcf09fa12e0,2022,2022-09,public_agency,공공기관,1,31,0.984244,1,0.793436,0,1
kisa-2a862e4e7763bf336906,2022,2022-09,public_agency,공공기관,1,41,0.964847,1,0.489491,1,1
kisa-12b1e34e91d125232900,2022,2022-09,public_agency,공공기관,1,38,0.979353,1,0.599567,0,1
kisa-9c2f812b51f1eeba3ce2,2022,2022-09,public_agency,공공기관,1,31,0.981554,1,0.692156,0,1
kisa-22062c411cfd8370d22a,2022,2022-09,public_agency,공공기관,1,44,0.915265,1,0.445586,1,1
kisa-3046cf8aa6a0e30a295e,2022,2022-09,public_agency,공공기관,1,38,0.987866,1,0.670394,0,1
kisa-f787e38ff827e88057b2,2022,2022-09,public_agency,공공기관,1,42,0.963137,1,0.892013,0,1
kisa-4d211aee4c8434bece83,2022,2022-09,public_agency,공공기관,1,31,0.974626,1,0.804222,0,1
kisa-7b131778f6518b632874,2022,2022-09,delivery,택배,1,59,0.904873,1,0.950714,0,1
kisa-9587211e4e2a343a7d83,2022,2022-09,public_agency,공공기관,1,31,0.971013,1,0.676432,0,1
kisa-1fbe6c830f9a47b31d8d,2022,2022-09,public_agency,공공기관,1,38,0.975723,1,0.764966,0,1
kisa-2dc0b7e30a1fd3e32649,2022,2022-09,public_agency,공공기관,1,36,0.958655,1,0.771618,0,1
kisa-4086d89583b1045f5faa,2022,2022-09,public_agency,공공기관,1,31,0.974053,1,0.923076,0,1
kisa-8137f5859ffb4b82f5e4,2022,2022-09,public_agency,공공기관,1,38,0.986927,1,0.876858,0,1
kisa-655d9eba76e86fd22a86,2022,2022-09,public_agency,공공기관,1,38,0.97924,1,0.885319,0,1
kisa-a377d0fd82587c5e4e40,2022,2022-09,public_agency,공공기관,1,35,0.977593,1,0.810334,0,1
kisa-f084de95794f7f426e58,2022,2022-09,public_agency,공공기관,1,42,0.982202,1,0.890051,0,1
kisa-eab8f323a61d2335ba2c,2022,2022-09,delivery,택배,1,53,0.808236,1,0.542864,0,1
kisa-85f8be19507bd63e25a4,2022,2022-09,public_agency,공공기관,1,33,0.99123,1,0.646074,0,1
kisa-7b03197470901655d3bb,2022,2022-09,public_agency,공공기관,1,31,0.989169,1,0.926021,0,1
kisa-9c2e66f30211482066ae,2022,2022-09,public_agency,공공기관,1,31,0.982022,1,0.927529,0,1
kisa-581ed66518c31d0b6cbc,2022,2022-09,delivery,택배,1,59,0.957555,1,0.38502,1,1
kisa-83f61de818d78b279814,2022,2022-09,public_agency,공공기관,1,42,0.977993,1,0.91629,0,1
kisa-bcfe60d355b5f54dd9c5,2022,2022-09,public_agency,공공기관,1,41,0.983686,1,0.65579,0,1
kisa-774c340193049663ea9b,2022,2022-09,delivery,택배,1,60,0.910254,1,0.823012,0,1
kisa-cd268bfb76663124f93d,2022,2022-09,public_agency,공공기관,1,45,0.896609,1,0.588757,0,1
kisa-aebf3564977880997505,2022,2022-09,delivery,택배,1,53,0.847032,1,0.33428,1,1
kisa-4e7feeb63cd742c80c81,2022,2022-09,public_agency,공공기관,1,41,0.963984,1,0.528179,0,1
kisa-7f9dce3bba2219395c62,2022,2022-09,public_agency,공공기관,1,38,0.983684,1,0.722564,0,1
kisa-f6b78fa0c8dd8fd9c328,2022,2022-09,delivery,택배,1,48,0.810656,1,0.347785,1,1
kisa-e9c91c45414f0b70b027,2022,2022-09,delivery,택배,1,57,0.822619,1,0.315557,1,1
kisa-c0c46edd692dc80327cd,2022,2022-09,public_agency,공공기관,1,38,0.989795,1,0.925248,0,1
kisa-5a3659bdc0df21a79275,2022,2022-09,public_agency,공공기관,1,42,0.984039,1,0.842013,0,1
kisa-ed3805ea632ed5680baa,2022,2022-09,public_agency,공공기관,1,33,0.989406,1,0.658593,0,1
kisa-9a6f03c3c647d8fd6d0d,2022,2022-09,public_agency,공공기관,1,41,0.98787,1,0.608259,0,1
kisa-4819daae4dc1a4a0ebd8,2022,2022-09,delivery,택배,1,64,0.962915,1,0.986165,0,1
kisa-880e9918352db606ebac,2022,2022-09,public_agency,공공기관,1,39,0.986516,1,0.882451,0,1
kisa-ac1376be13035dd47877,2022,2022-09,public_agency,공공기관,1,31,0.983387,1,0.852786,0,1
kisa-005d2a054eb7484877ce,2022,2022-09,public_agency,공공기관,1,41,0.989442,1,0.614137,0,1
kisa-9ec65a0cc6c84782e02b,2022,2022-09,delivery,택배,1,61,0.764884,1,0.422365,1,1
kisa-3ca925105599be5b35b2,2022,2022-09,public_agency,공공기관,1,38,0.986282,1,0.823632,0,1
kisa-7b4973ee816a84b4dd7d,2022,2022-09,delivery,택배,1,59,0.746763,1,0.409438,1,1
kisa-7b07cd08c220fab25095,2022,2022-09,public_agency,공공기관,1,38,0.983311,1,0.769524,0,1
kisa-bfdeec55b632ffce1133,2022,2022-09,delivery,택배,1,38,0.987034,1,0.592553,0,1
kisa-48f5cf5ad06cb3ff29b1,2022,2022-09,public_agency,공공기관,1,31,0.975187,1,0.753836,0,1
kisa-4ce4bce3e594dd4cd1e7,2022,2022-09,delivery,택배,1,47,0.665516,1,0.179924,1,1
kisa-63933f81ea8538f0e697,2022,2022-09,delivery,택배,1,69,0.970836,1,0.790372,0,1
kisa-5ed0c75c7da59d3221a9,2022,2022-09,delivery,택배,1,37,0.986421,1,0.590601,0,1
kisa-0320a5a2f0122d7f4b63,2022,2022-09,public_agency,공공기관,1,39,0.985483,1,0.640541,0,1
kisa-1d88077c6c710cc4cb2a,2022,2022-10,delivery,택배,1,51,0.930606,1,0.384007,1,1
kisa-42e2cfaf0b0aaf54ffbf,2022,2022-10,delivery,택배,1,55,0.491088,0,0.189713,1,1
kisa-74c44237f5042959863c,2022,2022-10,public_agency,공공기관,1,38,0.971334,1,0.927927,0,1
kisa-7a34b7871fd7db84a74c,2022,2022-10,public_agency,공공기관,1,41,0.972062,1,0.661412,0,1
kisa-5a1cabbc44227d3589fe,2022,2022-10,public_agency,공공기관,1,31,0.968941,1,0.959707,0,1
kisa-d75c5d038b50bcca3142,2022,2022-10,public_agency,공공기관,1,31,0.9634,1,0.954515,0,1
kisa-0833c9c7a231acabfed6,2022,2022-10,public_agency,공공기관,1,41,0.972996,1,0.615322,0,1
kisa-15ad38797a3199c6a3bb,2022,2022-10,public_agency,공공기관,1,42,0.961695,1,0.826227,0,1
kisa-fc4fa04401457c729e60,2022,2022-10,public_agency,공공기관,1,42,0.96008,1,0.806294,0,1
kisa-dd7e4819b116ca09cb8f,2022,2022-10,public_agency,공공기관,1,42,0.953798,1,0.832398,0,1
kisa-bf1cac450b86d0776f21,2022,2022-10,public_agency,공공기관,1,33,0.972637,1,0.649653,0,1
kisa-496d3dc0654316fa5efb,2022,2022-10,public_agency,공공기관,1,38,0.977502,1,0.911433,0,1
kisa-a9a53bad621d516eef30,2022,2022-10,public_agency,공공기관,1,38,0.973669,1,0.912,0,1
kisa-c2f83e3775841fe4f47b,2022,2022-10,public_agency,공공기관,1,40,0.977796,1,0.657357,0,1
kisa-020717a2901af4a6129a,2022,2022-10,public_agency,공공기관,1,41,0.991723,1,0.423223,1,1
kisa-186edf1f484e6940455a,2022,2022-10,public_agency,공공기관,1,34,0.973965,1,0.706004,0,1
kisa-79bc228bb3681eb9ae2a,2022,2022-10,delivery,택배,1,59,0.828319,1,0.461086,1,1
kisa-dcb8af6131cc20792e2a,2022,2022-10,public_agency,공공기관,1,36,0.942027,1,0.899029,0,1
kisa-d2725a7e11bb58804e07,2022,2022-10,public_agency,공공기관,1,37,0.728061,1,0.420891,1,1
kisa-b95a6e6f4d9d9ec3ad26,2022,2022-10,public_agency,공공기관,1,42,0.979521,1,0.562585,0,1
kisa-1c094659efbd015a991f,2022,2022-10,delivery,택배,1,65,0.93552,1,0.459028,1,1
kisa-134133c4dee325ed3027,2022,2022-10,public_agency,공공기관,1,36,0.950469,1,0.42595,1,1
kisa-5c6d115ab88ea0c21271,2022,2022-10,public_agency,공공기관,1,39,0.970355,1,0.938306,0,1
kisa-ac58c9778e5c42564353,2022,2022-10,public_agency,공공기관,1,42,0.956235,1,0.711892,0,1
kisa-8322126705fb5e08d42d,2022,2022-10,public_agency,공공기관,1,32,0.970108,1,0.860835,0,1
kisa-92f36abc81c56a610ba5,2022,2022-10,public_agency,공공기관,1,39,0.975618,1,0.862067,0,1
kisa-d3cc543d101a2ccb37c1,2022,2022-10,delivery,택배,1,101,0.829309,1,0.595891,0,1
kisa-f9767cd7c94ec0107626,2022,2022-10,public_agency,공공기관,1,34,0.966714,1,0.696472,0,1
